Auction Name,Sheet id,Auction House,Title,Reg,Make,Model,Variant,Lot,Body type,Fuel Type,Transmission,Center,Start Date,Start Time,D.O.R,Year,Mileage,Mileage Warranted,V5,MOT Expiry Date,Service History,VAT Status,Vendor,Former Keepers,CC,Service Notes,Inspection Report,Images,Damaged_images,Damage_details,Additional Information,Colour,Keys,CAP Clean,CAP Below,CAP Average,Features,General Condition,Grade,Doors,Seats,MOT Due,Euro Status,No of services,Last service mileage,Tyres Condition
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,FIAT DOBLO 16V 1.3 MULTIJET 95PS II,FN18AFV,FIAT,DOBLO,16V 1.3 MULTIJET 95PS II,164,Panel Van L1,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2018-06-08,2018,116524,Not Warranted,Here,Expired,,Plus VAT,,,1.2,*SEVERE ENGINE KNOCK/ MISFIRE* SIDE LOAD DOOR,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10422.pdf,"https://eu.cdn.autosonshow.tv/1319/autocapture/FN18AFV/01.jpg?4b9fe6911ffdc45492c94f676be02152,https://eu.cdn.autosonshow.tv/1319/autocapture/FN18AFV/e01.jpg?4b9fe6911ffdc45492c94f676be02152,https://eu.cdn.autosonshow.tv/1319/autocapture/FN18AFV/e02.jpg?4b9fe6911ffdc45492c94f676be02152,https://eu.cdn.autosonshow.tv/1319/autocapture/FN18AFV/e03.jpg?4b9fe6911ffdc45492c94f676be02152","https://eu.cdn.autosonshow.tv/1319/autocapture/FN18AFV/01.jpg?4b9fe6911ffdc45492c94f676be02152,https://eu.cdn.autosonshow.tv/1319/autocapture/FN18AFV/e01.jpg?4b9fe6911ffdc45492c94f676be02152,https://eu.cdn.autosonshow.tv/1319/autocapture/FN18AFV/e02.jpg?4b9fe6911ffdc45492c94f676be02152,https://eu.cdn.autosonshow.tv/1319/autocapture/FN18AFV/e03.jpg?4b9fe6911ffdc45492c94f676be02152",,"{'Additional Information': {'Length': '4.41m', 'Width': '1.83m', 'Height': '1.85m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,FIAT DUCATO 35 2.3 Multijet 130PS,FN62ACV,FIAT,DUCATO,35 2.3 Multijet 130PS,20,Panel Van MWB,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2012-09-24,2012,,Not Showing,Here,Expired,,Plus VAT,DIRECT COUNCIL,,2.3,"*NON-RUNNER, DOES NOT TURN OVER, POSSIBLE ENGINE SEIZED* TOW BAR, E/MIRRORS",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/9329.pdf,"https://eu.cdn.autosonshow.tv/1319/autocapture/FN62ACV/01.jpg?3f8911ab4655c471830e639fc1eff2ec,https://eu.cdn.autosonshow.tv/1319/autocapture/FN62ACV/e01.jpg?3f8911ab4655c471830e639fc1eff2ec,https://eu.cdn.autosonshow.tv/1319/autocapture/FN62ACV/e02.jpg?3f8911ab4655c471830e639fc1eff2ec,https://eu.cdn.autosonshow.tv/1319/autocapture/FN62ACV/e03.jpg?3f8911ab4655c471830e639fc1eff2ec","https://eu.cdn.autosonshow.tv/1319/autocapture/FN62ACV/01.jpg?3f8911ab4655c471830e639fc1eff2ec,https://eu.cdn.autosonshow.tv/1319/autocapture/FN62ACV/e01.jpg?3f8911ab4655c471830e639fc1eff2ec,https://eu.cdn.autosonshow.tv/1319/autocapture/FN62ACV/e02.jpg?3f8911ab4655c471830e639fc1eff2ec,https://eu.cdn.autosonshow.tv/1319/autocapture/FN62ACV/e03.jpg?3f8911ab4655c471830e639fc1eff2ec",,"{'Additional Information': {'Length': '5.41m', 'Width': '2.05m', 'Height': '2.52m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,VOLKSWAGEN CADDY C20 2.0 TDI BLUE MOTION 102PS,FN69LUE,VOLKSWAGEN,CADDY,C20 2.0 TDI BLUE MOTION 102PS,149,Panel Van SWB,Diesel,MANUAL,Bedford,2026-01-22,10:00:00,2019-10-31,2019,197005,Warranted,To Follow,26/09/2026,,Plus VAT,DIRECT COMPANY,,2.0,"SIDE LOADING DOOR, E/MIRRORS",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10382.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FN69LUE/e01.jpg?c9537c8f6744a03a367e1809d55d68fc,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FN69LUE/e02.jpg?c9537c8f6744a03a367e1809d55d68fc,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FN69LUE/e03.jpg?c9537c8f6744a03a367e1809d55d68fc,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FN69LUE/e04.jpg?c9537c8f6744a03a367e1809d55d68fc","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FN69LUE/e01.jpg?c9537c8f6744a03a367e1809d55d68fc,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FN69LUE/e02.jpg?c9537c8f6744a03a367e1809d55d68fc,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FN69LUE/e03.jpg?c9537c8f6744a03a367e1809d55d68fc,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FN69LUE/e04.jpg?c9537c8f6744a03a367e1809d55d68fc",,"{'Additional Information': {'Length': '4.41m', 'Width': '2.06m', 'Height': '1.82m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,RENAULT MASTER LL35 2.3 DCI 145PS ENERGY,FX24DFV,RENAULT,MASTER,LL35 2.3 DCI 145PS ENERGY,130,Curtain-Sided,Diesel,MANUAL,Livingston,2026-01-22,10:00:00,2024-05-13,2024,49935,Not Warranted,Here,12/05/2027,,Plus VAT,DIRECT FINANCE COMPANY,,2.3,"*CRACKED WINDSCREEN AND N/S MIRROR GLASS MISSING, WARNING LIGHT ON DASH* AD-BLUE",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/7884.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FX24DFV/e01.jpg?6c5f1653bc09fa52b0778b0ca51c88cc,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FX24DFV/e02.jpg?6c5f1653bc09fa52b0778b0ca51c88cc,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FX24DFV/e03.jpg?6c5f1653bc09fa52b0778b0ca51c88cc,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FX24DFV/e04.jpg?6c5f1653bc09fa52b0778b0ca51c88cc,https://media-player.aos.tv/latest/b953a61250cf93e3b8ff.png","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FX24DFV/e02.jpg?6c5f1653bc09fa52b0778b0ca51c88cc,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FX24DFV/e03.jpg?6c5f1653bc09fa52b0778b0ca51c88cc,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FX24DFV/e04.jpg?6c5f1653bc09fa52b0778b0ca51c88cc,https://media-player.aos.tv/latest/b953a61250cf93e3b8ff.png",,"{'Additional Information': {'Length': '6.32m', 'Width': '2.07m', 'Height': '2.26m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,VOLKSWAGEN TRANSPORTER 1200 LWB 2.5TDI,FX51DFD,VOLKSWAGEN,TRANSPORTER,1200 LWB 2.5TDI,261,Motorhome,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2001-09-01,2001,233962,Not Warranted,Here,07/12/2026,part,Margin,,4,2.5,TWO BAR,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/9877.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FX51DFD/e01.jpg?c5716a6d8161a2ecb435b153b5b31d93,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FX51DFD/e02.jpg?c5716a6d8161a2ecb435b153b5b31d93,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FX51DFD/e03.jpg?c5716a6d8161a2ecb435b153b5b31d93,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FX51DFD/e04.jpg?c5716a6d8161a2ecb435b153b5b31d93","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FX51DFD/e01.jpg?c5716a6d8161a2ecb435b153b5b31d93,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FX51DFD/e02.jpg?c5716a6d8161a2ecb435b153b5b31d93,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FX51DFD/e03.jpg?c5716a6d8161a2ecb435b153b5b31d93,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/FX51DFD/e04.jpg?c5716a6d8161a2ecb435b153b5b31d93",,"{'Additional Information': {'Length': '', 'Width': '1.84m', 'Height': '', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,Volkswagen Crafter CR35 2.0 TDI 140PS,GD70GGP,Volkswagen,Crafter,CR35 2.0 TDI 140PS,6,Panel Van LWB,Diesel,MANUAL,Bedford,2026-01-22,10:00:00,2021-01-19,2021,,Not Showing,Buyer To Apply,Expired,,Plus VAT,DIRECT FINANCE COMPANY,,2.0,"*NON-RUNNER, ENGINE STRIPPED* MOT SHOWS 84,619 MILES 09/01/2025, SIDE LOADING DOOR, E/MIRRORS",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10318.pdf,"https://eu.cdn.autosonshow.tv/1319/autocapture/GD70GGP/01.jpg?41fa131fa8c920948522e33393a47b8d,https://eu.cdn.autosonshow.tv/1319/autocapture/GD70GGP/e01.jpg?41fa131fa8c920948522e33393a47b8d,https://eu.cdn.autosonshow.tv/1319/autocapture/GD70GGP/e02.jpg?41fa131fa8c920948522e33393a47b8d,https://eu.cdn.autosonshow.tv/1319/autocapture/GD70GGP/e03.jpg?41fa131fa8c920948522e33393a47b8d","https://eu.cdn.autosonshow.tv/1319/autocapture/GD70GGP/01.jpg?41fa131fa8c920948522e33393a47b8d,https://eu.cdn.autosonshow.tv/1319/autocapture/GD70GGP/e01.jpg?41fa131fa8c920948522e33393a47b8d,https://eu.cdn.autosonshow.tv/1319/autocapture/GD70GGP/e02.jpg?41fa131fa8c920948522e33393a47b8d,https://eu.cdn.autosonshow.tv/1319/autocapture/GD70GGP/e03.jpg?41fa131fa8c920948522e33393a47b8d",,"{'Additional Information': {'Length': '6.84m', 'Width': '2.43m', 'Height': '2.59m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,Toyota Corolla 2.0 VVT-I Design,GJ70LUT,Toyota,Corolla,2.0 VVT-I Design,87,Hatchback,Hybrid Electric,CVT,Bedford,2026-01-22,10:00:00,2020-09-01,2020,35842,Warranted,Here,31/08/2026,,Margin,DIRECT PLANT HIRE COMPANY,4,2.0,KEYLESS IGNITION,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/9978.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GJ70LUT/e01.jpg?d0da7d476258bb44fadcc6b5cb7d2b1d,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GJ70LUT/e02.jpg?d0da7d476258bb44fadcc6b5cb7d2b1d,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GJ70LUT/e03.jpg?d0da7d476258bb44fadcc6b5cb7d2b1d,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GJ70LUT/e04.jpg?d0da7d476258bb44fadcc6b5cb7d2b1d","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GJ70LUT/e01.jpg?d0da7d476258bb44fadcc6b5cb7d2b1d,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GJ70LUT/e02.jpg?d0da7d476258bb44fadcc6b5cb7d2b1d,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GJ70LUT/e03.jpg?d0da7d476258bb44fadcc6b5cb7d2b1d,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GJ70LUT/e04.jpg?d0da7d476258bb44fadcc6b5cb7d2b1d",,"{'Additional Information': {'Length': '4.37m', 'Width': '1.79m', 'Height': '1.44m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,IVECO DAILY 35-120 2.3  4100 WB Hi-Matic,GK20PGZ,IVECO,DAILY,35-120 2.3  4100 WB Hi-Matic,200,Fridge Box,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2020-06-05,2020,156996,Not Warranted,Buyer To Apply,04/06/2026,,Plus VAT,,,2.3,"*WARNING LIGHTS ON DASH, SEVERE ENGINE KNOCK* SIDE LOAD DOOR, HUBBARD PLUG, STANDBY PLUG, AD-BLUE, TWIN EVAP, SEPERATER PANEL",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/9737.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GK20PGZ/e01.jpg?142fc34d7b464d2b7f50e2ea93d633b1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GK20PGZ/e02.jpg?142fc34d7b464d2b7f50e2ea93d633b1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GK20PGZ/e03.jpg?142fc34d7b464d2b7f50e2ea93d633b1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GK20PGZ/e04.jpg?142fc34d7b464d2b7f50e2ea93d633b1","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GK20PGZ/e01.jpg?142fc34d7b464d2b7f50e2ea93d633b1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GK20PGZ/e02.jpg?142fc34d7b464d2b7f50e2ea93d633b1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GK20PGZ/e03.jpg?142fc34d7b464d2b7f50e2ea93d633b1,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GK20PGZ/e04.jpg?142fc34d7b464d2b7f50e2ea93d633b1",,"{'Additional Information': {'Length': '6.92m', 'Width': '2.01m', 'Height': '2.20m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,FIAT DUCATO 35 2.3 Multijet 20PS,GN61BWP,FIAT,DUCATO,35 2.3 Multijet 20PS,251,Dropside,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2011-09-01,2011,133591,Not Warranted,Here,17/12/2026,,Plus VAT,,1,2.3,"TWIN SIDE LOAD DOOR, E/MIRRORS",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10571.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GN61BWP/e01.jpg?73fcc21e01838798d29d0e0fa8c21bd5,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GN61BWP/e02.jpg?73fcc21e01838798d29d0e0fa8c21bd5,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GN61BWP/e03.jpg?73fcc21e01838798d29d0e0fa8c21bd5,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GN61BWP/e04.jpg?73fcc21e01838798d29d0e0fa8c21bd5","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GN61BWP/e01.jpg?73fcc21e01838798d29d0e0fa8c21bd5,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GN61BWP/e02.jpg?73fcc21e01838798d29d0e0fa8c21bd5,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GN61BWP/e03.jpg?73fcc21e01838798d29d0e0fa8c21bd5,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GN61BWP/e04.jpg?73fcc21e01838798d29d0e0fa8c21bd5",,"{'Additional Information': {'Length': '5.94m', 'Width': '2.05m', 'Height': '2.25m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,FORD TRANSIT CONNECT 200 1.0 ECOBOOST 100PS,GU68OYT,FORD,TRANSIT CONNECT,200 1.0 ECOBOOST 100PS,270,Panel Van L1,Petrol,MANUAL,Bedford,2026-01-22,10:00:00,2018-10-10,2018,41505,Warranted,Here,09/10/2026,,Plus VAT,DIRECT COUNCIL,,1.0,"SIDE LOADING DOOR, ROOF RACK, E/MIRRORS",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/9849.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GU68OYT/e01.jpg?b994f26c6a512e5b99c333e319c02634,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GU68OYT/e02.jpg?b994f26c6a512e5b99c333e319c02634,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GU68OYT/e03.jpg?b994f26c6a512e5b99c333e319c02634,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GU68OYT/e04.jpg?b994f26c6a512e5b99c333e319c02634","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GU68OYT/e01.jpg?b994f26c6a512e5b99c333e319c02634,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GU68OYT/e02.jpg?b994f26c6a512e5b99c333e319c02634,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GU68OYT/e03.jpg?b994f26c6a512e5b99c333e319c02634,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/GU68OYT/e04.jpg?b994f26c6a512e5b99c333e319c02634",,"{'Additional Information': {'Length': '4.43m', 'Width': '1.84m', 'Height': '1.84m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,FIAT DUCATO 35 2.3 MULTIJET 130PS II,HD17DCZ,FIAT,DUCATO,35 2.3 MULTIJET 130PS II,163,Panel Van LWB,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2017-07-31,2017,212215,Not Warranted,TBC,02/02/2026,,Plus VAT,,,2.3,"*OUTSTANDING RECALL, WARNING LIGHT ON DASH* SIDE LOAD DOOR, E. MIRRORS",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10420.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HD17DCZ/e01.jpg?57aebb91475f2c9c8b9ab4c8073a2124,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HD17DCZ/e02.jpg?57aebb91475f2c9c8b9ab4c8073a2124,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HD17DCZ/e03.jpg?57aebb91475f2c9c8b9ab4c8073a2124,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HD17DCZ/e04.jpg?57aebb91475f2c9c8b9ab4c8073a2124","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HD17DCZ/e01.jpg?57aebb91475f2c9c8b9ab4c8073a2124,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HD17DCZ/e02.jpg?57aebb91475f2c9c8b9ab4c8073a2124,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HD17DCZ/e03.jpg?57aebb91475f2c9c8b9ab4c8073a2124,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HD17DCZ/e04.jpg?57aebb91475f2c9c8b9ab4c8073a2124",,"{'Additional Information': {'Length': '6.00m', 'Width': '2.05m', 'Height': '2.76m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,FIAT DUCATO 35 2.3 Multijet 130ps,HF67OKH,FIAT,DUCATO,35 2.3 Multijet 130ps,159,Panel Van LWB,Diesel,MANUAL,Bedford,2026-01-22,10:00:00,2017-09-11,2017,145224,Warranted,To Follow,Expired,,Plus VAT,DIRECT COMPANY,,2.3,"SIDE LOADING DOOR, E/MIRRORS",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10217.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HF67OKH/e01.jpg?b7a66c1bd58ef2aad997e759df7a9509,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HF67OKH/e02.jpg?b7a66c1bd58ef2aad997e759df7a9509,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HF67OKH/e03.jpg?b7a66c1bd58ef2aad997e759df7a9509,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HF67OKH/e04.jpg?b7a66c1bd58ef2aad997e759df7a9509","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HF67OKH/e01.jpg?b7a66c1bd58ef2aad997e759df7a9509,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HF67OKH/e02.jpg?b7a66c1bd58ef2aad997e759df7a9509,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HF67OKH/e03.jpg?b7a66c1bd58ef2aad997e759df7a9509,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HF67OKH/e04.jpg?b7a66c1bd58ef2aad997e759df7a9509",,"{'Additional Information': {'Length': '6.00m', 'Width': '2.05m', 'Height': '2.76m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,FORD TRANSIT T350 TDCi 100ps,HG62UUT,FORD,TRANSIT,T350 TDCi 100ps,229,Tipper,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2012-12-28,2012,171855,Not Warranted,Buyer To Apply,28/10/2026,,Plus VAT,,,2.2,"WITH CAGE ATTACHMENT, TOW BAR, STORAGE UNIT BEHIND CAB",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/8960.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HG62UUT/e01.jpg?09e28e92b4a4f69a4024d1ea2528b307,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HG62UUT/e02.jpg?09e28e92b4a4f69a4024d1ea2528b307,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HG62UUT/e03.jpg?09e28e92b4a4f69a4024d1ea2528b307,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HG62UUT/e04.jpg?09e28e92b4a4f69a4024d1ea2528b307","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HG62UUT/e01.jpg?09e28e92b4a4f69a4024d1ea2528b307,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HG62UUT/e02.jpg?09e28e92b4a4f69a4024d1ea2528b307,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HG62UUT/e03.jpg?09e28e92b4a4f69a4024d1ea2528b307,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HG62UUT/e04.jpg?09e28e92b4a4f69a4024d1ea2528b307",,"{'Additional Information': {'Length': '5.94m', 'Width': '1.97m', 'Height': '2.03m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,VOLKSWAGEN CRAFTER CR35 2.5 BlueTDI 109PS High Roof Van,HJ10KZK,VOLKSWAGEN,CRAFTER,CR35 2.5 BlueTDI 109PS High Roof Van,287,Panel Van LWB,Diesel,MANUAL,Doncaster,2026-01-22,10:00:00,2010-03-03,2010,160796,Warranted,Here,17/01/2027,,Plus VAT,,2,2.5,,https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10722.pdf,"https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HJ10KZK/e01.jpg?e054091852919ce4cd1119970811cc02,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HJ10KZK/e02.jpg?e054091852919ce4cd1119970811cc02,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HJ10KZK/e03.jpg?e054091852919ce4cd1119970811cc02,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HJ10KZK/e04.jpg?e054091852919ce4cd1119970811cc02","https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HJ10KZK/e01.jpg?e054091852919ce4cd1119970811cc02,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HJ10KZK/e02.jpg?e054091852919ce4cd1119970811cc02,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HJ10KZK/e03.jpg?e054091852919ce4cd1119970811cc02,https://eu.cdn.autosonshow.tv/1319/autoimagewithtaggingandext360/HJ10KZK/e04.jpg?e054091852919ce4cd1119970811cc02",,"{'Additional Information': {'Length': '6.94m', 'Width': '2.43m', 'Height': '2.71m', 'Imported': ''}}",,,,,,,,,,,,,,,
VAN & CAR AUCTION,21,Commercial Vehicle Auctions LTD,FORD TRANSIT CONNECT 200 1.6 TDCi 95ps,HJ16FNZ,FORD,TRANSIT CONNECT,200 1.6 TDCi 95ps,25,Crew Van L1,Diesel,MANUAL,Bedford,2026-01-22,10:00:00,2016-03-26,2016,,Not Showing,Here,22/04/2026,,Plus VAT,DIRECT COMPANY,1,1.6,"*NON RUNNER- NO BATTERYS* SIDE LOADING DOOR, MOT SHOWS 106,023 MILES 23/04/2025",https://www.cva-auctions.co.uk/motorvehicleinspectionreport/standard/10493.pdf,"https://eu.cdn.autosonshow.tv/1319/autocapture/HJ16FNZ/01.jpg?4656c64e0640b0146eaf52fc7f80b973,https://eu.cdn.autosonshow.tv/1319/autocapture/HJ16FNZ/e01.jpg?4656c64e0640b0146eaf52fc7f80b973,https://eu.cdn.autosonshow.tv/1319/autocapture/HJ16FNZ/e02.jpg?4656c64e0640b0146eaf52fc7f80b973,https://eu.cdn.autosonshow.tv/1319/autocapture/HJ16FNZ/e03.jpg?4656c64e0640b0146eaf52fc7f80b973","https://eu.cdn.autosonshow.tv/1319/autocapture/HJ16FNZ/01.jpg?4656c64e0640b0146eaf52fc7f80b973,https://eu.cdn.autosonshow.tv/1319/autocapture/HJ16FNZ/e01.jpg?4656c64e0640b0146eaf52fc7f80b973,https://eu.cdn.autosonshow.tv/1319/autocapture/HJ16FNZ/e02.jpg?4656c64e0640b0146eaf52fc7f80b973,https://eu.cdn.autosonshow.tv/1319/autocapture/HJ16FNZ/e03.jpg?4656c64e0640b0146eaf52fc7f80b973",,"{'Additional Information': {'Length': '4.42m', 'Width': '1.84m', 'Height': '1.86m', 'Imported': ''}}",,,,,,,,,,,,,,,
